Order Name,Created at,Source Name,Total Discounts,Order Status,Total Product,Store,Carrier Status Code,Cancel Reason,Sales Program,Giới tính,Funnel,Category,Sub-category,Price,Subtotal Price
103456,7/29/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103471,7/29/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103492,7/29/2023,Zalo,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103494,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103499,7/29/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
103504,7/29/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,430000
103507,7/29/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103513,7/29/2023,Hotline,0,cancel,1,89 Láng Hạ,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103532,7/29/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103637,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
103654,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
103660,7/29/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103675,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103720,7/29/2023,Hotline,140000,cancel,1,37 Nguyễn Văn Huyên,cancel,Trả góp không thành công,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103724,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103759,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Váy,Váy liền,430000,430000
103774,7/29/2023,Facebook,0,cancel,1,27 Khâm Thiên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103775,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,Kho Online,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103782,7/29/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,430000
103798,7/29/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103815,7/29/2023,Facebook,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103841,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103872,7/29/2023,Facebook,130000,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103878,7/29/2023,Trực tiếp - Cửa hàng,80000,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103883,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
103887,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103906,7/29/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103907,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
103913,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103928,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Váy,Váy liền,430000,430000
103945,7/29/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103963,7/29/2023,Trực tiếp - Cửa hàng,80000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
104000,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104003,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
104057,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
104078,7/29/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
104103,7/29/2023,Zalo,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104125,7/29/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104141,7/29/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
104144,7/29/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104154,7/29/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104165,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Daily use,Sơ mi dài,300000,300000
104195,7/29/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104211,7/29/2023,Facebook,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104224,7/29/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103309,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Tham khảo so sánh giá,,Chị,,Quần,Quần tây,420000,420000
103340,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Quần,Quần tây,420000,420000
103349,7/30/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103373,7/30/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103381,7/30/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103382,7/30/2023,Hotline,0,cancel,1,Kho Online,cancel,Đã mua nơi khác,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103394,7/30/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103401,7/30/2023,Trực tiếp - Cửa hàng,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103448,7/30/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103461,7/30/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103483,7/30/2023,Facebook,50000,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103485,7/30/2023,Instagram,0,complete,1,27 Khâm Thiên,complete,,Tự vận chuyển,Chị,,Daily use,Sơ mi dài,300000,300000
103496,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103500,7/30/2023,Instagram,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Quần,Quần tây,420000,420000
103514,7/30/2023,Hotline,0,cancel,1,89 Láng Hạ,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103522,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103544,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103574,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Anh,,Daily use,Sơ mi dài,300000,300000
103594,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103595,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103604,7/30/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Váy,Váy liền,430000,430000
103616,7/30/2023,Trực tiếp - Cửa hàng,38000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103656,7/30/2023,Facebook,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103669,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103671,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103689,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
103740,7/30/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103743,7/30/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,430000
103803,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103807,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103816,7/30/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103826,7/30/2023,Instagram,150000,complete,2,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,600000
103827,7/30/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103871,7/30/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103894,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103930,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103933,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103941,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103949,7/30/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103961,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103981,7/30/2023,Trực tiếp - Cửa hàng,130000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103999,7/30/2023,Instagram,0,cancel,1,89 Láng Hạ,cancel,Khách suy nghĩ thêm,Tự vận chuyển,Chị,,Daily use,Sơ mi dài,300000,300000
104028,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
104075,7/30/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Hết hàng,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
104111,7/30/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
104123,7/30/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104129,7/30/2023,Instagram,0,pending,1,Kho Online,pending,,,Chị,,Quần,Quần tây,420000,420000
104134,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
104139,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104164,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104173,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104176,7/30/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
104183,7/30/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Váy,Váy liền,430000,430000
104184,7/30/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104197,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104200,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104202,7/30/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104207,7/30/2023,Facebook,0,cancel,1,Kho Online,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104215,7/30/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
104218,7/30/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104222,7/30/2023,Instagram,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Váy,Váy liền,430000,430000
103322,7/31/2023,Trực tiếp - Cửa hàng,40000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103338,7/31/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Lý do khác,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103343,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103358,7/31/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
103370,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
103388,7/31/2023,Hotline,0,cancel,1,Kho Online,cancel,Đơn trùng,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103395,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103405,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
103424,7/31/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103439,7/31/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103515,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103528,7/31/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103535,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
103571,7/31/2023,Instagram,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Anh,,Quần,Quần tây,420000,420000
103578,7/31/2023,Trực tiếp - Cửa hàng,42000,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103613,7/31/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103641,7/31/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103645,7/31/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103665,7/31/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103666,7/31/2023,Trực tiếp - Cửa hàng,55000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
103676,7/31/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103681,7/31/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Quần,Quần ống rộng,380000,380000
103702,7/31/2023,Shopee,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Quần,Quần ống rộng,380000,380000
103736,7/31/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103778,7/31/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần ống rộng,380000,380000
103785,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
103793,7/31/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103808,7/31/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103812,7/31/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103822,7/31/2023,Trực tiếp - Cửa hàng,130000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần ống rộng,380000,380000
103835,7/31/2023,Hotline,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Quần,Quần ống rộng,380000,380000
103856,7/31/2023,Trực tiếp - Cửa hàng,220000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103858,7/31/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103891,7/31/2023,Trực tiếp - Cửa hàng,100000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103899,7/31/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần ống rộng,380000,380000
103900,7/31/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Quần,Quần ống rộng,380000,380000
103910,7/31/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần ống rộng,380000,380000
103956,7/31/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103979,7/31/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần ống rộng,380000,380000
103993,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần ống rộng,380000,380000
104002,7/31/2023,Trực tiếp - Cửa hàng,120000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần ống rộng,380000,380000
104004,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104019,7/31/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104030,7/31/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
